fecha;empresa;vendedor;producto;cantidad;precio;evento_especial
04/06/2022;30791;62;8001C;1.0;2.01;0
04/06/2022;30791;62;8001K;1.0;1.99;0
04/06/2022;30448;75;8001K;1.0;3.52;0
04/06/2022;30791;62;8001M;1.0;2.01;0
04/06/2022;30791;62;8001Y;1.0;1.97;0
04/06/2022;56974;70;8003C;1.0;3.23;0
04/06/2022;56967;69;8003C;1.0;3.28;0
04/06/2022;29691;75;8003C;1.0;4.43;0
04/06/2022;56974;70;8003K;1.0;3.32;0
04/06/2022;56967;69;8003K;1.0;3.69;0
04/06/2022;29691;75;8003K;2.0;4.27;0
04/06/2022;56974;70;8003M;1.0;3.2;0
04/06/2022;56967;69;8003M;1.0;3.29;0
04/06/2022;29691;75;8003M;1.0;4.3;0
04/06/2022;56967;69;8003Y;1.0;3.22;0
04/06/2022;56974;70;8003Y;1.0;3.24;0
04/06/2022;29691;75;8003Y;1.0;4.36;0
04/06/2022;27364;105;8007K;3.0;3.28;0
04/06/2022;56930;75;8020C;1.0;10.33;0
04/06/2022;56930;75;8020K;2.0;10.57;0
04/06/2022;56930;75;8020M;1.0;10.41;0
04/06/2022;56930;75;8020Y;1.0;10.52;0
04/06/2022;22327;105;8050C;1.0;34.64;0
04/06/2022;22327;105;8050M;1.0;35.34;0
04/06/2022;27364;105;8101C;3.0;3.27;0
04/06/2022;27364;105;8101M;3.0;3.22;0
04/06/2022;27364;105;8101Y;3.0;3.24;0
04/06/2022;56969;69;8559K;8.0;11.92;0
04/06/2022;56497;59;8703C;1.0;41.8;0
04/06/2022;56497;59;8703K;1.0;41.46;0
04/06/2022;33529;64;8703K;1.0;45.37;0
04/06/2022;56497;59;8703M;1.0;42.39;0
04/06/2022;56497;59;8703Y;1.0;42.43;0
04/06/2022;33529;64;8704C;1.0;32.6;0
04/06/2022;33529;64;8704K;1.0;31.6;0
04/06/2022;33529;64;8704Y;1.0;32.2;0
04/06/2022;33529;64;8705K;1.0;92.3;0
04/06/2022;33529;64;8705M;2.0;69.45;0
04/06/2022;33529;64;8705Y;1.0;69.55;0
04/06/2022;55230;64;R10074;1.0;85.64;0
04/06/2022;33400;64;R10082;2.0;88.92;0
04/06/2022;31122;62;R10090;1.0;8.03;0
04/06/2022;31122;62;R10090;1.0;8.14;0
04/06/2022;27374;105;R10150;1.0;59.68;0
04/06/2022;26513;72;R10340;2.0;126.03;0
04/06/2022;56970;105;R10411;1.0;90.75;0
04/06/2022;27324;105;R10420;1.0;9.96;0
04/06/2022;27324;105;R10552;1.0;10.19;0
04/06/2022;27332;65;R10552;3.0;3.72;0
04/06/2022;56966;105;R10611;1.0;79.23;0
04/06/2022;22698;70;R10752;1.0;246.95;0
04/06/2022;31505;71;SM1001;19.0;2.55;0
04/06/2022;28250;70;SM1003;200.0;1.39;1
04/06/2022;56976;75;SM1003;10.0;1.37;0
04/06/2022;28192;70;SM1004;1.0;4.02;0
04/06/2022;56619;69;SM1004;219.0;2.85;1
04/06/2022;31468;69;SM1004;10.0;3.99;0
04/06/2022;56972;105;SM1004;9.0;2.82;0
04/06/2022;56975;69;SM1004;1.0;4.06;0
04/06/2022;27982;70;SM1031;2.0;10.03;0
04/06/2022;27982;70;SM1031;2.0;9.85;0
05/06/2022;22449;105;1333;3.0;5.9;0
05/06/2022;19804;105;1502;3.0;12.14;0
05/06/2022;19804;105;3801;3.0;19.91;0
05/06/2022;31328;62;3801;5.0;19.93;0
05/06/2022;31328;62;3801;1.0;20.0;0
05/06/2022;23764;76;3801;5.0;14.83;0
05/06/2022;29536;64;3801;1.0;20.23;0
05/06/2022;56977;75;4537;1.0;183.37;0
05/06/2022;23619;76;5227;1.0;59.93;0
05/06/2022;55417;64;5227;1.0;48.96;0
05/06/2022;23351;76;5313;4.0;49.98;0
05/06/2022;56979;69;5600;1.0;18.79;0
05/06/2022;33860;105;5600;1.0;16.83;0
05/06/2022;22882;76;5603;1.0;19.61;0
05/06/2022;52840;76;5607;1.0;14.81;0
05/06/2022;52840;76;5607;1.0;14.75;0
05/06/2022;52840;76;5607;2.0;15.14;0
05/06/2022;23468;76;5608;1.0;20.2;0
05/06/2022;27503;70;5608;2.0;24.9;0
05/06/2022;19593;105;5608;1.0;18.04;0
05/06/2022;55895;75;5633;1.0;24.87;0
05/06/2022;56978;62;5634;1.0;41.75;0
05/06/2022;25739;59;5639;1.0;26.9;0
05/06/2022;52840;76;5653;1.0;14.85;0
05/06/2022;23764;76;5653;3.0;10.03;0
05/06/2022;28012;70;5665;2.0;15.0;0
05/06/2022;55151;64;5697;1.0;19.66;0
05/06/2022;33346;64;5707;1.0;29.47;0
05/06/2022;55297;64;5707;1.0;29.74;0
05/06/2022;52840;76;5728;1.0;25.34;0
05/06/2022;52840;76;5728;1.0;24.98;0
05/06/2022;52840;76;5728;1.0;25.25;0
05/06/2022;52840;76;6001;3.0;55.29;0
05/06/2022;19804;105;6003;2.0;47.5;0
05/06/2022;33387;105;6003;1.0;51.67;0
05/06/2022;56981;104;7011;1.0;15.07;0
05/06/2022;18813;105;7020;1.0;25.42;0
05/06/2022;30854;62;7131;6.0;35.14;0
05/06/2022;55802;104;8904;1.0;2.66;0
05/06/2022;23372;76;8908;3.0;5.31;0
05/06/2022;26052;59;8909;1.0;4.03;0
05/06/2022;23372;76;8909;3.0;5.16;0
05/06/2022;55417;64;9001;1.0;3.48;0
05/06/2022;56978;62;9001;1.0;5.02;0
05/06/2022;23468;76;9001;1.0;3.41;0
05/06/2022;33860;105;9001;1.0;4.97;0
05/06/2022;19804;105;9001;1.0;5.01;0
05/06/2022;56494;105;9001;1.0;3.17;0
05/06/2022;56913;64;9001;1.0;3.02;0
05/06/2022;33529;64;9001;1.0;3.51;0
05/06/2022;55151;64;9001;1.0;3.51;0
05/06/2022;56977;75;9001;1.0;8.6;0
05/06/2022;30854;62;9001;1.0;6.05;0
05/06/2022;29536;64;9001;1.0;3.55;0
05/06/2022;30611;62;9001;1.0;8.08;0
05/06/2022;31002;62;9001;1.0;5.02;0
05/06/2022;25501;75;9002;1.0;39.55;0
05/06/2022;22613;105;9002;1.0;20.35;0
05/06/2022;26168;59;9100;1.0;3.96;0
05/06/2022;19593;105;9100;1.0;3.44;0
05/06/2022;56913;64;1272L;1.0;5.53;0
05/06/2022;56913;64;1272U;1.0;6.5;0
05/06/2022;22613;105;5033K;1.0;27.49;0
05/06/2022;56980;105;5104Y;2.0;65.24;0
05/06/2022;25739;59;5639U;1.0;22.25;0
05/06/2022;55982;70;5647C;1.0;23.21;0
05/06/2022;23818;76;5666L;1.0;25.06;0
05/06/2022;21279;105;5670K;1.0;21.05;0
05/06/2022;56964;105;5681K;1.0;21.38;0
05/06/2022;31176;62;5702K;2.0;37.42;0
05/06/2022;52260;105;5708C;1.0;44.68;0
05/06/2022;52260;105;5708C;1.0;31.38;0
05/06/2022;52260;105;5708C;1.0;32.62;0
05/06/2022;52260;105;5708K;1.0;44.59;0
05/06/2022;52260;105;5708K;1.0;32.16;0
05/06/2022;52260;105;5708K;1.0;31.39;0
05/06/2022;52260;105;5708M;1.0;45.73;0
05/06/2022;52260;105;5708M;1.0;32.28;0
05/06/2022;52260;105;5708M;1.0;31.8;0
05/06/2022;52260;105;5708Y;1.0;44.47;0
05/06/2022;52260;105;5708Y;1.0;31.97;0
05/06/2022;52260;105;5708Y;1.0;32.03;0
05/06/2022;26168;59;5718H;2.0;129.65;0
05/06/2022;52402;105;5718H;1.0;137.52;0
05/06/2022;34456;70;5718U;1.0;142.63;0
05/06/2022;31002;62;5718U;1.0;146.55;0
05/06/2022;32345;71;5727L;1.0;21.04;0
05/06/2022;22698;70;6001U;1.0;66.27;0
05/06/2022;52840;76;6001U;3.0;59.32;0
05/06/2022;52840;76;6006U;2.0;79.56;0
05/06/2022;52840;76;6006U;1.0;81.11;0
05/06/2022;52840;76;6006U;1.0;81.42;0
05/06/2022;52840;76;6006U;1.0;79.36;0
05/06/2022;52840;76;6006U;4.0;78.78;0
05/06/2022;52840;76;6006X;3.0;69.42;0
05/06/2022;52840;76;6006X;2.0;71.09;0
05/06/2022;52840;76;6006X;1.0;69.59;0
05/06/2022;52840;76;6006X;1.0;68.81;0
05/06/2022;52840;76;6006X;1.0;70.91;0
05/06/2022;52840;76;6006X;4.0;70.3;0
05/06/2022;31704;71;6006X;1.0;85.72;0
05/06/2022;25425;76;7100C;1.0;34.39;0
05/06/2022;22239;105;7100C;1.0;35.58;0
05/06/2022;22239;105;7100KL;1.0;29.9;0
05/06/2022;22239;105;7100M;1.0;35.15;0
05/06/2022;22239;105;7100Y;1.0;35.0;0
05/06/2022;56494;105;7101M;1.0;41.51;0
05/06/2022;31917;71;7108C;1.0;30.08;0
05/06/2022;31917;71;7108K;1.0;30.28;0
05/06/2022;31917;71;7108M;1.0;29.98;0
05/06/2022;31917;71;7108Y;1.0;29.5;0
05/06/2022;56387;70;7111C;1.0;33.57;0
05/06/2022;56387;70;7111K;1.0;29.15;0
05/06/2022;56387;70;7111M;1.0;33.29;0
05/06/2022;56387;70;7111Y;1.0;34.05;0
05/06/2022;56843;105;7112M;1.0;40.0;0
05/06/2022;56927;69;8001C;1.0;4.31;0
05/06/2022;22912;76;8001C;10.0;0.99;0
05/06/2022;56927;69;8001K;1.0;4.41;0
05/06/2022;26052;59;8001K;1.0;5.03;0
05/06/2022;22912;76;8001K;17.0;1.0;0
05/06/2022;56927;69;8001M;1.0;4.35;0
05/06/2022;22912;76;8001M;10.0;1.0;0
05/06/2022;56927;69;8001Y;1.0;4.29;0
05/06/2022;22912;76;8001Y;11.0;1.01;0
05/06/2022;22912;76;8002K;4.0;2.26;0
05/06/2022;22912;76;8007C;13.0;1.25;0
05/06/2022;23882;76;8007K;2.0;2.5;0
05/06/2022;23882;76;8007K;2.0;2.46;0
05/06/2022;22912;76;8007K;23.0;1.27;0
05/06/2022;22912;76;8007M;11.0;1.26;0
05/06/2022;23882;76;8007Y;1.0;2.5;0
05/06/2022;22912;76;8007Y;11.0;1.23;0
05/06/2022;56615;104;8009C;1.0;6.14;0
05/06/2022;56615;104;8009M;1.0;5.97;0
05/06/2022;56615;104;8009Y;1.0;6.15;0
05/06/2022;23666;76;8020C;2.0;7.56;0
05/06/2022;23641;76;8020K;2.0;7.35;0
05/06/2022;23666;76;8020K;1.0;7.37;0
05/06/2022;23666;76;8020M;1.0;7.39;0
05/06/2022;23666;76;8020Y;1.0;7.4;0
05/06/2022;25422;76;8514BKL;1.0;14.71;0
05/06/2022;25422;76;8514BKL;1.0;14.9;0
05/06/2022;25422;76;8514CLL;1.0;14.73;0
05/06/2022;25422;76;8514CLL;1.0;15.06;0
05/06/2022;52840;76;8560U;2.0;89.23;0
05/06/2022;33529;64;8704C;1.0;31.66;0
05/06/2022;33529;64;8704C;4.0;31.97;0
05/06/2022;33529;64;8704K;3.0;31.44;0
05/06/2022;33529;64;8704M;1.0;32.57;0
05/06/2022;33529;64;8704M;2.0;32.13;0
05/06/2022;33529;64;8704Y;1.0;32.59;0
05/06/2022;33529;64;8704Y;3.0;32.06;0
05/06/2022;30876;62;R10062;1.0;2.48;0
05/06/2022;55268;64;R10074;1.0;70.8;0
05/06/2022;51968;105;R10153;1.0;6.45;0
05/06/2022;30876;62;R10218;1.0;16.0;0
05/06/2022;30876;62;R10225;1.0;6.59;0
05/06/2022;30876;62;R10238;1.0;13.83;0
05/06/2022;30876;62;R10240;1.0;14.19;0
05/06/2022;30876;62;R10380;1.0;14.93;0
05/06/2022;28291;72;R10420;1.0;6.75;0
05/06/2022;56982;105;R10552;1.0;6.38;0
05/06/2022;28291;72;R10552;4.0;4.4;0
05/06/2022;26513;72;R10552;1.0;5.47;0
05/06/2022;19593;105;R10688;1.0;6.5;0
05/06/2022;28589;70;R10749;2.0;19.95;0
05/06/2022;28589;70;R10749;1.0;20.11;0
05/06/2022;27378;59;R10760;1.0;17.03;0
05/06/2022;25501;75;R10766;1.0;220.89;0
05/06/2022;56077;75;SM1001;5.0;2.84;0
05/06/2022;22015;64;SM1003;816.0;0.88;1
05/06/2022;30611;62;SM1003;94.0;1.02;1
05/06/2022;30890;62;SM1004;29.0;3.24;0
05/06/2022;22015;64;SM1011;46.0;0.55;0
05/06/2022;22015;64;SM1012;110.0;0.38;1
05/06/2022;27378;59;SM1089;1.0;14.83;0
06/06/2022;30654;62;1065;4.0;2.46;0
06/06/2022;22449;105;1333;5.0;5.88;0
06/06/2022;21990;105;1344;3.0;9.9;0
06/06/2022;21609;105;3100;3.0;18.77;0
06/06/2022;29857;75;3801;1.0;20.04;0
06/06/2022;20663;105;3801;1.0;19.89;0
06/06/2022;33212;62;3801;5.0;14.63;0
06/06/2022;27700;70;3801;4.0;19.76;0
06/06/2022;33865;75;3801;1.0;20.12;0
06/06/2022;33865;75;3802;1.0;19.74;0
06/06/2022;33865;75;3802;1.0;20.4;0
06/06/2022;56987;105;4076;1.0;63.22;0
06/06/2022;25677;59;4720;1.0;491.9;0
06/06/2022;27752;70;5215;1.0;27.86;0
06/06/2022;30777;62;5600;2.0;34.58;0
06/06/2022;25882;59;5600;1.0;12.0;0
06/06/2022;30777;62;5600;2.0;34.84;0
06/06/2022;25882;59;5600;3.0;11.81;0
06/06/2022;31603;71;5600;1.0;25.17;0
06/06/2022;25882;59;5602;1.0;19.73;0
06/06/2022;25882;59;5602;5.0;19.73;0
06/06/2022;31207;62;5605;1.0;39.47;0
06/06/2022;23362;76;5605;1.0;54.48;0
06/06/2022;31256;62;5605;1.0;38.23;0
06/06/2022;31207;62;5605;1.0;38.64;0
06/06/2022;31207;62;5607;1.0;15.25;0
06/06/2022;27465;70;5607;1.0;12.26;0
06/06/2022;31207;62;5607;1.0;15.08;0
06/06/2022;31256;62;5607;1.0;14.78;0
06/06/2022;27876;70;5607;33.0;7.91;0
06/06/2022;23342;76;5613;3.0;19.96;0
06/06/2022;23784;76;5613;1.0;19.83;0
06/06/2022;56990;105;5613;1.0;15.75;0
06/06/2022;23925;76;5623;1.0;24.64;0
06/06/2022;56125;105;5638;1.0;20.99;0
06/06/2022;56125;105;5638;1.0;21.08;0
06/06/2022;27876;70;5639;14.0;11.86;0
06/06/2022;27876;70;5639;88.0;11.92;1
06/06/2022;27876;70;5653;24.0;7.95;0
06/06/2022;27876;70;5653;71.0;7.95;1
06/06/2022;25882;59;5656;1.0;16.07;0
06/06/2022;25882;59;5656;4.0;15.75;0
06/06/2022;31207;62;5660;1.0;15.29;0
06/06/2022;31256;62;5660;1.0;15.11;0
06/06/2022;31207;62;5660;1.0;15.07;0
06/06/2022;22664;76;5665;1.0;19.72;0
06/06/2022;56989;105;5676;1.0;30.04;0
06/06/2022;28528;70;5676;3.0;27.5;0
06/06/2022;26087;59;5707;1.0;31.7;0
06/06/2022;23770;76;5728;2.0;30.28;0
06/06/2022;23770;76;5728;2.0;29.56;0
06/06/2022;23770;76;5749;2.0;60.46;0
06/06/2022;32345;71;6001;1.0;52.26;0
06/06/2022;33865;75;6003;1.0;49.39;0
06/06/2022;33865;75;6003;1.0;49.71;0
06/06/2022;33865;75;6003;1.0;49.46;0
06/06/2022;27700;70;6003;2.0;52.45;0
06/06/2022;31248;62;7013;1.0;24.7;0
06/06/2022;55736;75;7015;1.0;26.5;0
06/06/2022;23770;76;7600;1.0;99.62;0
06/06/2022;23372;76;8908;3.0;5.27;0
06/06/2022;23373;76;8908;3.0;5.24;0
06/06/2022;23372;76;8909;3.0;5.22;0
06/06/2022;23373;76;8909;3.0;5.19;0
06/06/2022;31248;62;8918;1.0;14.43;0
06/06/2022;27324;65;8995;1.0;13.89;0
06/06/2022;23342;76;9001;1.0;5.02;0
06/06/2022;56988;105;9001;1.0;5.01;0
06/06/2022;30611;62;9001;1.0;7.96;0
06/06/2022;31256;62;9001;1.0;6.11;0
06/06/2022;31207;62;9001;1.0;6.04;0
06/06/2022;26087;59;9001;1.0;5.07;0
06/06/2022;31207;62;9001;1.0;5.96;0
06/06/2022;27465;70;9001;1.0;4.96;0
06/06/2022;25928;59;9002;1.0;25.38;0
06/06/2022;25677;59;9002;1.0;29.42;0
06/06/2022;52743;105;9002;1.0;34.84;0
06/06/2022;22886;59;9100;1.0;3.03;0
06/06/2022;31603;71;9100;1.0;2.71;0
06/06/2022;21609;105;1161-11K;3.0;3.93;0
06/06/2022;31207;62;5227X;2.0;58.44;0
06/06/2022;31256;62;5227X;2.0;59.08;0
06/06/2022;31207;62;5227X;2.0;58.18;0
06/06/2022;28461;70;5626CHC;1.0;45.39;0
06/06/2022;25501;76;5626CHC;1.0;50.7;0
06/06/2022;31248;62;5626CHK;1.0;55.32;0
06/06/2022;28461;70;5626CHK;1.0;44.58;0
06/06/2022;25501;76;5626CHK;1.0;49.28;0
06/06/2022;28461;70;5626CHM;1.0;45.71;0
06/06/2022;25501;76;5626CHM;1.0;50.34;0
06/06/2022;28461;70;5626CHY;1.0;45.41;0
06/06/2022;25501;76;5626CHY;1.0;49.31;0
06/06/2022;34456;70;5653X;1.0;14.82;0
06/06/2022;31190;62;5653X;1.0;11.87;0
06/06/2022;33277;105;5658K;1.0;10.63;0
06/06/2022;25882;59;5666L;1.0;24.17;0
06/06/2022;25882;59;5666L;2.0;23.63;0
06/06/2022;27843;70;5675-11K;1.0;35.05;0
06/06/2022;56988;105;5677X;2.0;39.52;0
06/06/2022;27876;70;5702K;1.0;18.7;0
06/06/2022;34456;70;5702M;1.0;19.01;0
06/06/2022;34456;70;5702Y;1.0;18.39;0
06/06/2022;22886;59;5708C;1.0;27.93;0
06/06/2022;22886;59;5708M;1.0;28.51;0
06/06/2022;28589;70;5718H;1.0;122.83;0
06/06/2022;26783;72;5719X;4.0;83.31;0
06/06/2022;18327;75;5727L;2.0;31.16;0
06/06/2022;23797;76;5727L;10.0;24.92;0
06/06/2022;26783;72;5727L;1.0;30.22;0
06/06/2022;26783;72;5727L;26.0;30.23;0
06/06/2022;22326;105;5728CH;2.0;45.43;0
06/06/2022;55200;64;5728CH;1.0;39.28;0
06/06/2022;31603;71;5728CH;1.0;53.7;0
06/06/2022;27752;70;5728CH;4.0;45.2;0
06/06/2022;26280;72;5730Y;1.0;54.0;0
06/06/2022;54854;71;5737CHK;4.0;50.22;0
06/06/2022;27059;72;5737CHK;1.0;50.99;0
06/06/2022;27059;72;5737CHM;1.0;50.64;0
06/06/2022;27752;70;5749X;1.0;51.14;0
06/06/2022;26513;72;5750CHC;1.0;53.91;0
06/06/2022;26513;72;5750CHK;1.0;54.33;0
06/06/2022;26513;72;5750CHM;1.0;54.33;0
06/06/2022;26513;72;5750CHY;1.0;55.98;0
06/06/2022;31248;62;5810XY;1.0;64.15;0
06/06/2022;56960;105;5812C;1.0;27.62;0
06/06/2022;56960;105;5812K;1.0;28.1;0
06/06/2022;56960;105;5812M;1.0;28.32;0
06/06/2022;56960;105;5812Y;1.0;28.29;0
06/06/2022;23362;76;6006X;1.0;75.86;0
06/06/2022;25677;59;6006X;1.0;95.36;0
06/06/2022;31248;62;7101K;1.0;41.18;0
06/06/2022;55682;75;7101K;1.0;43.6;0
06/06/2022;31248;62;7101M;1.0;42.68;0
06/06/2022;31248;62;7101Y;1.0;41.72;0
06/06/2022;56073;69;7104K;1.0;30.82;0
06/06/2022;56984;75;7108C;1.0;35.41;0
06/06/2022;56984;75;7108K;1.0;31.92;0
06/06/2022;56984;75;7108M;1.0;35.74;0
06/06/2022;56984;75;7108Y;1.0;35.03;0
06/06/2022;27284;62;7109C;1.0;23.16;0
06/06/2022;22826;76;7111C;1.0;30.36;0
06/06/2022;56121;75;7111K;1.0;30.61;0
06/06/2022;22826;76;7111K;1.0;24.99;0
06/06/2022;22826;76;7111M;1.0;30.41;0
06/06/2022;22826;76;7111Y;1.0;29.53;0
06/06/2022;28080;70;8001C;1.0;3.33;0
06/06/2022;28080;70;8001K;1.0;3.4;0
06/06/2022;56972;105;8001K;2.0;1.99;0
06/06/2022;28080;70;8001M;1.0;3.31;0
06/06/2022;28080;70;8001Y;1.0;3.29;0
06/06/2022;56991;75;8002K;1.0;5.18;0
06/06/2022;56991;75;8007C;1.0;4.1;0
06/06/2022;26666;72;8007C;1.0;3.21;0
06/06/2022;56985;105;8007C;1.0;4.92;0
06/06/2022;26666;72;8007K;1.0;3.24;0
06/06/2022;56991;75;8007M;1.0;4.09;0
06/06/2022;26666;72;8007M;1.0;3.31;0
06/06/2022;56985;105;8007M;1.0;5.03;0
06/06/2022;56985;105;8007Y;1.0;5.0;0
06/06/2022;56991;75;8007Y;1.0;4.11;0
06/06/2022;26666;72;8007Y;1.0;3.28;0
06/06/2022;56615;104;8009K;2.0;6.05;0
06/06/2022;31258;62;8020C;2.0;5.1;0
06/06/2022;31258;62;8020K;1.0;5.0;0
06/06/2022;30949;62;8020K;6.0;6.06;0
06/06/2022;21077;59;8020K;3.0;6.43;0
06/06/2022;31258;62;8020M;2.0;4.93;0
06/06/2022;31258;62;8020Y;2.0;5.07;0
06/06/2022;33529;64;8705C;1.0;70.61;0
06/06/2022;33529;64;8705M;1.0;69.21;0
06/06/2022;27982;70;8991C;6.0;12.8;0
06/06/2022;27982;70;8991K;7.0;14.42;0
06/06/2022;27982;70;8991M;7.0;12.73;0
06/06/2022;27982;70;8991Y;6.0;12.44;0
06/06/2022;51892;105;R10051;2.0;8.15;0
06/06/2022;22752;76;R10062;2.0;2.54;0
06/06/2022;51892;105;R10225;2.0;6.45;0
06/06/2022;28238;70;R10420;6.0;5.62;0
06/06/2022;32623;105;R10482;1.0;7.91;0
06/06/2022;31704;71;R10511;1.0;32.45;0
06/06/2022;30755;62;R10512;1.0;34.35;0
06/06/2022;28238;70;R10552;6.0;4.03;0
06/06/2022;30755;62;R10552;1.0;5.41;0
06/06/2022;52743;105;R10552;1.0;9.84;0
06/06/2022;30755;62;R10648;1.0;39.72;0
06/06/2022;25928;59;R10715;1.0;8.02;0
06/06/2022;30057;75;R10749;1.0;15.04;0
06/06/2022;28238;70;R10749;3.0;13.38;0
06/06/2022;28238;70;R10760;9.0;14.79;0
06/06/2022;23793;76;SM1001;9.0;2.67;0
06/06/2022;23362;76;SM1001;19.0;3.92;0
06/06/2022;22752;76;SM1001;92.0;2.68;1
06/06/2022;30263;75;SM1001;20.0;3.04;0
06/06/2022;27843;70;SM1001;9.0;2.77;0
06/06/2022;30611;62;SM1003;90.0;0.99;1
06/06/2022;56987;105;SM1003;3.0;1.52;0
06/06/2022;20770;105;SM1004;1.0;3.97;0
06/06/2022;29183;105;SM1011;160.0;0.62;1
07/06/2022;26111;59;1065;3.0;2.5;0
07/06/2022;21990;105;1067;1.0;1.79;0
07/06/2022;22082;105;3801;2.0;19.65;0
07/06/2022;25747;59;3801;1.0;19.93;0
07/06/2022;21807;105;3802;1.0;29.5;0
07/06/2022;33400;64;5221;5.0;60.68;0
07/06/2022;56992;104;5612;1.0;35.93;0
07/06/2022;29406;105;5634;1.0;27.75;0
07/06/2022;23832;76;5638;1.0;14.72;0
07/06/2022;23376;76;5648;1.0;15.12;0
07/06/2022;22664;76;5648;1.0;15.06;0
07/06/2022;23641;76;5656;1.0;24.83;0
07/06/2022;28329;70;5656;1.0;15.97;0
07/06/2022;23641;76;5660;1.0;14.73;0
07/06/2022;31256;62;5660;1.0;15.17;0
07/06/2022;22918;76;5665;1.0;19.68;0
07/06/2022;56352;76;5665;1.0;20.22;0
07/06/2022;19980;64;5665;2.0;18.87;0
07/06/2022;26177;59;5676;1.0;22.76;0
07/06/2022;28012;70;5699;1.0;21.88;0
07/06/2022;27401;62;5705;12.0;25.02;0
07/06/2022;56994;105;5718;1.0;91.32;0
07/06/2022;55202;64;6003;3.0;51.79;0
07/06/2022;22082;105;6003;1.0;52.12;0
07/06/2022;55202;64;6003;3.0;52.71;0
07/06/2022;55202;64;6003;3.0;52.84;0
07/06/2022;56995;75;7015;3.0;26.86;0
07/06/2022;56995;75;7118;1.0;36.08;0
07/06/2022;27737;70;7644;1.0;108.93;0
07/06/2022;56993;70;9001;1.0;6.1;0
07/06/2022;23376;76;9001;1.0;3.45;0
07/06/2022;31256;62;9001;1.0;4.47;0
07/06/2022;31207;62;9001;1.0;6.05;0
07/06/2022;55801;105;9001;1.0;4.29;0
07/06/2022;19980;64;9001;1.0;2.48;0
07/06/2022;55924;59;9002;1.0;49.14;0
07/06/2022;56794;105;9002;1.0;14.84;0
07/06/2022;23405;76;9002;1.0;30.49;0
07/06/2022;51853;105;1005X;1.0;2.48;0
07/06/2022;29541;64;5033C;1.0;25.07;0
07/06/2022;29541;64;5033K;1.0;25.18;0
07/06/2022;29541;64;5033M;1.0;24.91;0
07/06/2022;29541;64;5033Y;1.0;24.91;0
07/06/2022;56996;70;5104Y;1.0;69.39;0
07/06/2022;33400;64;5227X;10.0;48.73;0
07/06/2022;23641;76;5656U;1.0;24.92;0
07/06/2022;28329;70;5656U;1.0;17.19;0
07/06/2022;26511;72;5681C;1.0;20.14;0
07/06/2022;26511;72;5681XC;1.0;24.26;0
07/06/2022;55281;64;5702K;1.0;18.55;0
07/06/2022;20962;105;5708K;2.0;31.82;0
07/06/2022;55924;59;5711K;1.0;32.13;0
07/06/2022;26048;59;5711K;2.0;25.04;0
07/06/2022;29556;64;5727L;1.0;24.78;0
07/06/2022;26177;59;5727L;2.0;20.96;0
07/06/2022;56794;105;5733U;1.0;137.12;0
07/06/2022;52260;105;5740XM;1.0;54.32;0
07/06/2022;52155;105;5745CHK;2.0;40.71;0
07/06/2022;55202;64;6006U;2.0;79.79;0
07/06/2022;55202;64;6006U;1.0;78.74;0
07/06/2022;55202;64;6006U;1.0;80.02;0
07/06/2022;55202;64;6006X;1.0;83.75;0
07/06/2022;55202;64;6006X;2.0;86.63;0
07/06/2022;55202;64;6006X;2.0;84.36;0
07/06/2022;52072;105;6007C;1.0;61.79;0
07/06/2022;52072;105;6007K;1.0;61.08;0
07/06/2022;52072;105;6007M;1.0;61.44;0
07/06/2022;52072;105;6007Y;1.0;61.33;0
07/06/2022;23351;76;7100C;1.0;34.4;0
07/06/2022;23351;76;7100M;1.0;35.04;0
07/06/2022;56635;105;7101C;1.0;41.93;0
07/06/2022;56635;105;7101K;1.0;37.69;0
07/06/2022;56635;105;7101M;1.0;42.78;0
07/06/2022;56635;105;7101Y;1.0;41.66;0
07/06/2022;56993;70;7112C;1.0;38.02;0
07/06/2022;56993;70;7112K;1.0;33.81;0
07/06/2022;56993;70;7112M;1.0;37.95;0
07/06/2022;56993;70;7112Y;1.0;38.05;0
07/06/2022;31207;62;8001K;7.0;2.04;0
07/06/2022;55802;104;8009C;1.0;6.18;0
07/06/2022;55802;104;8009K;1.0;6.03;0
07/06/2022;55802;104;8009M;1.0;6.2;0
07/06/2022;55802;104;8009Y;1.0;6.18;0
07/06/2022;22975;76;8020K;5.0;7.61;0
07/06/2022;31168;62;8020K;3.0;5.64;0
07/06/2022;31207;62;8020K;2.0;6.05;0
07/06/2022;31207;62;8020Y;1.0;6.05;0
07/06/2022;52260;105;R10069;5.0;207.49;0
07/06/2022;21492;105;R10074;1.0;54.12;0
07/06/2022;33400;64;R10082;1.0;90.1;0
07/06/2022;51968;105;R10153;3.0;6.42;0
07/06/2022;32268;105;R10248;1.0;19.69;0
07/06/2022;32268;105;R10250;1.0;10.19;0
07/06/2022;21492;105;R10342;1.0;83.76;0
07/06/2022;32268;105;R10412;1.0;116.43;0
07/06/2022;56609;105;R10447;1.0;25.36;0
07/06/2022;32623;105;R10482;3.0;8.03;0
07/06/2022;32623;105;R10552;1.0;5.06;0
07/06/2022;55924;59;R10615;1.0;182.98;0
07/06/2022;55801;105;R10704;1.0;10.12;0
07/06/2022;52041;59;R10760;1.0;17.18;0
07/06/2022;32623;105;R10782;1.0;4.91;0
07/06/2022;56299;72;SM1001;1.0;3.53;0
